seed,test_window_index,scale,router_weight
42,540,4,0.6179547905921936
42,541,1,0.21682053804397583
42,541,2,0.14603662490844727
42,541,4,0.6371428370475769
42,542,1,0.2119615972042084
42,542,2,0.14364174008369443
42,542,4,0.6443967223167419
42,543,1,0.21272049844264984
42,543,2,0.14411203563213348
42,543,4,0.6431674361228943
42,544,1,0.2064983397722244
42,544,2,0.140580877661705
42,544,4,0.6529207825660706
42,545,1,0.19793735444545743
42,545,2,0.13581441342830655
42,545,4,0.6662482619285583
42,546,1,0.19850631058216092
42,546,2,0.1361790746450424
42,546,4,0.6653146743774414
42,547,1,0.1976071298122406
42,547,2,0.13575291633605957
42,547,4,0.666640043258667
42,548,1,0.1985455006361008
42,548,2,0.1362757533788681
42,548,4,0.6651787757873535
42,549,1,0.2032389938831329
42,549,2,0.1388014405965805
42,549,4,0.6579595804214478
42,550,1,0.20555104315280917
42,550,2,0.14017364382743835
42,550,4,0.6542752385139465
42,551,1,0.2041732519865036
42,551,2,0.13937154412269592
42,551,4,0.6564551591873169
42,552,1,0.20160165429115293
42,552,2,0.13789239525794983
42,552,4,0.660506010055542
42,553,1,0.20202434062957764
42,553,2,0.1381164193153381
42,553,4,0.6598591804504395
42,554,1,0.207159087061882
42,554,2,0.1410473883152008
42,554,4,0.6517934799194336
42,555,1,0.2103215605020523
42,555,2,0.14286662638187408
42,555,4,0.6468117833137512
42,556,1,0.21502543985843656
42,556,2,0.14555293321609497
42,556,4,0.6394216418266296
42,557,1,0.2185733467340469
42,557,2,0.14714151620864868
42,557,4,0.6342851519584656
42,558,1,0.22105726599693296
42,558,2,0.14814953505992887
42,558,4,0.6307931542396545
42,559,1,0.22749765217304227
42,559,2,0.1508010625839233
42,559,4,0.6217013001441956
42,560,1,0.22550244629383087
42,560,2,0.14996668696403503
42,560,4,0.6245308518409729
42,561,1,0.21806909143924716
42,561,2,0.14688073098659515
42,561,4,0.6350501775741577
42,562,1,0.19612784683704376
42,562,2,0.13489660620689392
42,562,4,0.6689755320549011
42,563,1,0.19467458128929135
42,563,2,0.13410320878028867
42,563,4,0.6712222695350647
42,564,1,0.17855192720890045
42,564,2,0.12467367202043532
42,564,4,0.6967744827270508
42,565,1,0.17316856980323792
42,565,2,0.12136311084032057
42,565,4,0.7054682970046997
42,566,1,0.17550836503505707
42,566,2,0.12276653200387953
42,566,4,0.7017250657081604
42,567,1,0.1738497018814087
42,567,2,0.12173730880022048
42,567,4,0.7044129967689513
42,568,1,0.17326168715953827
42,568,2,0.12134183943271636
42,568,4,0.7053964734077454
42,569,1,0.17631725966930387
42,569,2,0.12317641079425812
42,569,4,0.7005063891410828
42,570,1,0.17591194808483124
42,570,2,0.12288110703229904
42,570,4,0.7012069225311279
42,571,1,0.18103939294815063
42,571,2,0.1259334534406662
42,571,4,0.693027138710022
42,572,1,0.18682312965393064
42,572,2,0.12936700880527496
42,572,4,0.6838099360466003
42,573,1,0.1930309236049652
42,573,2,0.13280512392520905
42,573,4,0.6741639375686646
42,574,1,0.19473345577716827
42,574,2,0.1337127685546875
42,574,4,0.6715537905693054
42,575,1,0.18874937295913696
42,575,2,0.13035371899604797
42,575,4,0.6808969378471376
42,576,1,0.1945604234933853
42,576,2,0.1334911584854126
42,576,4,0.6719484925270081
42,577,1,0.19577823579311368
42,577,2,0.13413912057876587
42,577,4,0.6700826287269592
42,578,1,0.20094093680381772
42,578,2,0.13692371547222135
42,578,4,0.6621353030204773
42,579,1,0.20667736232280728
42,579,2,0.140150785446167
42,579,4,0.6531718969345093
42,580,1,0.22168797254562375
42,580,2,0.14785081148147583
42,580,4,0.6304612159729004
42,581,1,0.22930435836315155
42,581,2,0.15097644925117493
42,581,4,0.6197192072868347
42,582,1,0.22151243686676023
42,582,2,0.14775516092777252
42,582,4,0.6307324171066284
42,583,1,0.2321436703205109
42,583,2,0.15204213559627533
42,583,4,0.615814208984375
42,584,1,0.2310006767511368
42,584,2,0.15154945850372314
42,584,4,0.617449939250946
42,585,1,0.214080810546875
42,585,2,0.1443193405866623
42,585,4,0.6415998935699463
42,586,1,0.19683869183063507
42,586,2,0.13452206552028656
42,586,4,0.6686392426490784
42,587,1,0.18565109372138977
42,587,2,0.12827633321285248
42,587,4,0.6860725879669188
42,588,1,0.18461693823337555
42,588,2,0.12766095995903015
42,588,4,0.6877221465110779
42,589,1,0.17461924254894257
42,589,2,0.12163352966308592
42,589,4,0.7037472724914551
42,590,1,0.17653442919254303
42,590,2,0.12276802211999892
42,590,4,0.7006975412368774
42,591,1,0.1731891632080078
42,591,2,0.12071812897920609
42,591,4,0.7060927152633666
42,592,1,0.17115429043769836
42,592,2,0.11945503205060957
42,592,4,0.7093906402587891
42,593,1,0.1720600724220276
42,593,2,0.11998078972101212
42,593,4,0.7079591751098633
42,594,1,0.1740208864212036
42,594,2,0.1211257055401802
42,594,4,0.7048534154891968
42,595,1,0.17923343181610107
42,595,2,0.12422041594982149
42,595,4,0.6965461969375609
42,596,1,0.1845732182264328
42,596,2,0.1273481249809265
42,596,4,0.6880787611007689
42,597,1,0.18830208480358124
42,597,2,0.12943553924560547
42,597,4,0.6822623610496521
42,598,1,0.19357331097126007
42,598,2,0.13225087523460388
42,598,4,0.6741757988929749
42,599,1,0.19273181259632113
42,599,2,0.13172629475593567
42,599,4,0.6755419373512268
42,600,1,0.19793544709682465
42,600,2,0.1344785988330841
42,600,4,0.6675859689712524
42,601,1,0.20038205385208127
42,601,2,0.1357281655073166
42,601,4,0.6638897657394409
42,602,1,0.20010554790496823
42,602,2,0.13551542162895203
42,602,4,0.6643790602684021
42,603,1,0.21002621948719025
42,603,2,0.14112256467342377
42,603,4,0.648851215839386
42,604,1,0.21226833760738367
42,604,2,0.14238028228282928
42,604,4,0.6453513503074646
42,605,1,0.21745643019676208
42,605,2,0.1451398730278015
42,605,4,0.6374037265777588
42,606,1,0.22940909862518313
42,606,2,0.149995818734169
42,606,4,0.6205950379371643
42,607,1,0.2320159822702408
42,607,2,0.15100963413715363
42,607,4,0.6169743537902832
42,608,1,0.2336294800043106
42,608,2,0.15157458186149597
42,608,4,0.614795982837677
42,609,1,0.22107248008251193
42,609,2,0.14640527963638303
42,609,4,0.6325221657752991
42,610,1,0.201187327504158
42,610,2,0.1358831077814102
42,610,4,0.6629295945167542
42,611,1,0.18847937881946564
42,611,2,0.128770649433136
42,611,4,0.6827499270439148
42,612,1,0.18172767758369443
42,612,2,0.12487509101629256
42,612,4,0.6933972239494324
42,613,1,0.17852987349033356
42,613,2,0.12282851338386536
42,613,4,0.6986415982246399
42,614,1,0.17889679968357086
42,614,2,0.12293224036693572
42,614,4,0.6981709003448486
42,615,1,0.17558421194553375
42,615,2,0.12086335569620132
42,615,4,0.7035524249076843
42,616,1,0.17382751405239105
42,616,2,0.11968886107206345
42,616,4,0.7064836621284485
42,617,1,0.18030972778797147
42,617,2,0.12345213443040848
42,617,4,0.6962381601333617
42,618,1,0.1785183697938919
42,618,2,0.12228022515773772
42,618,4,0.6992013454437256
42,619,1,0.18257011473178864
42,619,2,0.12449156492948532
42,619,4,0.6929383873939513
42,620,1,0.1930650770664215
42,620,2,0.1301211714744568
42,620,4,0.6768137812614441
42,621,1,0.19391776621341705
42,621,2,0.130510151386261
42,621,4,0.6755720376968384
42,622,1,0.19640518724918363
42,622,2,0.13176944851875305
42,622,4,0.6718254089355469
42,623,1,0.19445382058620447
42,623,2,0.13065485656261444
42,623,4,0.6748913526535033
42,624,1,0.1981276422739029
42,624,2,0.13263964653015137
42,624,4,0.6692326664924622
42,625,1,0.199920266866684
42,625,2,0.1336137354373932
42,625,4,0.6664660573005676
42,626,1,0.20753572881221768
42,626,2,0.1378858983516693
42,626,4,0.6545783877372742
42,627,1,0.21261604130268097
42,627,2,0.1406976580619812
42,627,4,0.646686315536499
42,628,1,0.21693696081638336
42,628,2,0.14276438951492307
42,628,4,0.64029860496521
42,629,1,0.22001151740550995
42,629,2,0.1439625322818756
42,629,4,0.6360259056091309
42,630,1,0.23275360465049744
42,630,2,0.14905391633510587
42,630,4,0.6181924939155579
42,631,1,0.24151699244976044
42,631,2,0.1524335741996765
42,631,4,0.6060494184494019
42,632,1,0.2451789826154709
42,632,2,0.15381385385990143
42,632,4,0.6010071635246277
42,633,1,0.223691999912262
42,633,2,0.14533072710037231
42,633,4,0.6309772729873657
42,634,1,0.2081772089004517
42,634,2,0.13812531530857086
42,634,4,0.6536974310874938
42,635,1,0.19010551273822784
42,635,2,0.12791186571121216
42,635,4,0.6819825768470764
42,636,1,0.18332499265670776
42,636,2,0.12408859282732008
42,636,4,0.6925864815711975
42,637,1,0.1825779229402542
42,637,2,0.1235596016049385
42,637,4,0.6938624978065491
42,638,1,0.1806543320417404
42,638,2,0.1224144771695137
42,638,4,0.6969311833381653
42,639,1,0.17623649537563324
42,639,2,0.11987832188606262
42,639,4,0.7038851976394653
42,640,1,0.18085031211376193
42,640,2,0.12230021506547928
42,640,4,0.6968494057655334
42,641,1,0.1777394562959671
42,641,2,0.12052706629037856
42,641,4,0.701733410358429
42,642,1,0.1803511679172516
42,642,2,0.12187638878822327
42,642,4,0.6977723836898804
42,643,1,0.18530333042144773
42,643,2,0.12449575960636138
42,643,4,0.690200924873352
42,644,1,0.19211527705192563
42,644,2,0.12810152769088745
42,644,4,0.6797832250595093
42,645,1,0.19690275192260745
42,645,2,0.13075697422027588
42,645,4,0.6723402738571167
42,646,1,0.2011734843254089
42,646,2,0.13311846554279327
42,646,4,0.665708065032959
42,647,1,0.1986584365367889
42,647,2,0.1316818594932556
42,647,4,0.6696596145629883
42,648,1,0.2058599889278412
42,648,2,0.13573139905929563
42,648,4,0.6584086418151855
42,649,1,0.2088119387626648
42,649,2,0.13736046850681305
42,649,4,0.6538276076316833
42,650,1,0.20865054428577423
42,650,2,0.13725608587265015
42,650,4,0.6540933847427368
42,651,1,0.21178847551345825
42,651,2,0.138964906334877
42,651,4,0.6492465734481812
42,652,1,0.22486448287963867
42,652,2,0.14425909519195557
42,652,4,0.630876362323761
42,653,1,0.23080348968505857
42,653,2,0.14659905433654785
42,653,4,0.6225974559783936
42,654,1,0.23525068163871765
42,654,2,0.1483294516801834
42,654,4,0.6164199113845825
42,655,1,0.24142672121524808
42,655,2,0.1506919115781784
42,655,4,0.6078813076019287
42,656,1,0.23659323155879972
42,656,2,0.1488368809223175
42,656,4,0.614569902420044
42,657,1,0.2286526709794998
42,657,2,0.14573551714420319
42,657,4,0.6256118416786194
42,658,1,0.2090976685285568
42,658,2,0.13747847080230713
42,658,4,0.6534238457679749
42,659,1,0.19656361639499664
42,659,2,0.1303969174623489
42,659,4,0.6730394959449768
42,660,1,0.18563327193260193
42,660,2,0.12438837438821793
42,660,4,0.6899783611297609
42,661,1,0.18944658339023593
42,661,2,0.1264691948890686
42,661,4,0.6840842366218567
42,662,1,0.18585523962974548
42,662,2,0.1245548129081726
42,662,4,0.6895899176597595
42,663,1,0.17880503833293915
42,663,2,0.12072502821683884
42,663,4,0.7004699110984801
42,664,1,0.18224437534809113
42,664,2,0.12262079864740372
42,664,4,0.6951348185539246
42,665,1,0.1871793568134308
42,665,2,0.12529996037483215
42,665,4,0.6875207424163817
42,666,1,0.18296167254447937
42,666,2,0.1230323016643524
42,666,4,0.6940059661865233
42,667,1,0.19024065136909485
42,667,2,0.12696640193462372
42,667,4,0.6827930212020874
42,668,1,0.19987095892429352
42,668,2,0.13236229121685028
42,668,4,0.6677666902542113
42,669,1,0.2064199447631836
42,669,2,0.1360808163881302
42,669,4,0.6574992537498474
42,670,1,0.21006035804748532
42,670,2,0.13815230131149292
42,670,4,0.651787281036377
42,671,1,0.20665454864501956
42,671,2,0.13627970218658447
42,671,4,0.657065749168396
42,672,1,0.21285800635814664
42,672,2,0.13959023356437683
42,672,4,0.6475517153739929
42,673,1,0.212678387761116
42,673,2,0.13954609632492063
42,673,4,0.6477755308151245
42,674,1,0.21729952096939087
42,674,2,0.14146210253238675
42,674,4,0.6412383913993835
42,675,1,0.21882778406143188
42,675,2,0.1420888900756836
42,675,4,0.6390833258628845
42,676,1,0.21840277314186096
42,676,2,0.14187736809253693
42,676,4,0.6397198438644409
42,677,1,0.22976139187812805
42,677,2,0.14638829231262207
42,677,4,0.6238503456115723
42,678,1,0.23157402873039243
42,678,2,0.14709657430648804
42,678,4,0.6213294267654419
42,679,1,0.23731790482997892
42,679,2,0.14931143820285797
42,679,4,0.6133706569671631
42,680,1,0.252252459526062
42,680,2,0.15495833754539487
42,680,4,0.5927891731262207
42,681,1,0.2554100751876831
42,681,2,0.15619751811027527
42,681,4,0.5883924961090088
42,682,1,0.25254303216934204
42,682,2,0.15527911484241483
42,682,4,0.5921778678894042
42,683,1,0.24042803049087524
42,683,2,0.15087968111038208
42,683,4,0.6086922287940979
42,684,1,0.23567864298820493
42,684,2,0.14918653666973114
42,684,4,0.6151347756385803
42,685,1,0.23007962107658383
42,685,2,0.14716404676437375
42,685,4,0.62275630235672
42,686,1,0.22707587480545044
42,686,2,0.1461213380098343
42,686,4,0.6268028616905212
42,687,1,0.2230577766895294
42,687,2,0.1446635127067566
42,687,4,0.6322787404060364
42,688,1,0.22161307930946353
42,688,2,0.14423710107803345
42,688,4,0.6341497898101808
42,689,1,0.2180422693490982
42,689,2,0.1429273635149002
42,689,4,0.639030396938324
42,690,1,0.2191733568906784
42,690,2,0.1435301303863525
42,690,4,0.637296497821808
42,691,1,0.21450842916965485
42,691,2,0.1417144238948822
42,691,4,0.6437771320343018
42,692,1,0.22379145026206967
42,692,2,0.14561745524406433
42,692,4,0.630591094493866
42,693,1,0.22630722820758817
42,693,2,0.1467360556125641
42,693,4,0.6269567012786865
42,694,1,0.22461020946502683
42,694,2,0.14613357186317444
42,694,4,0.6292562484741211
42,695,1,0.21849921345710757
42,695,2,0.14371609687805176
42,695,4,0.6377846598625183
42,696,1,0.22113382816314697
42,696,2,0.1448490172624588
42,696,4,0.6340171694755553
42,697,1,0.220785453915596
42,697,2,0.14475318789482117
42,697,4,0.6344613432884216
42,698,1,0.2286349982023239
42,698,2,0.1479942947626114
42,698,4,0.6233707666397095
42,699,1,0.22363463044166565
42,699,2,0.14601345360279083
42,699,4,0.6303519010543823
42,700,1,0.22064168751239777
42,700,2,0.1448107063770294
42,700,4,0.6345476508140564
42,701,1,0.2207145988941193
42,701,2,0.14483889937400815
42,701,4,0.6344464421272278
42,702,1,0.2287493795156479
42,702,2,0.14807140827178955
42,702,4,0.6231791973114014
42,703,1,0.2423915863037109
42,703,2,0.15342596173286435
42,703,4,0.6041824817657471
42,704,1,0.2526880204677582
42,704,2,0.15735667943954468
42,704,4,0.5899553298950195
42,705,1,0.2608575522899628
42,705,2,0.16045983135700223
42,705,4,0.5786826610565186
42,706,1,0.25681108236312866
42,706,2,0.15913105010986328
42,706,4,0.5840578675270081
42,707,1,0.24628609418869016
42,707,2,0.15536485612392423
42,707,4,0.5983490347862244
42,708,1,0.2447952032089233
42,708,2,0.15499550104141235
42,708,4,0.6002092361450195
42,709,1,0.22952650487422943
42,709,2,0.1491907387971878
42,709,4,0.6212827563285828
42,710,1,0.21834033727645877
42,710,2,0.1447717547416687
42,710,4,0.6368878483772278
42,711,1,0.21302792429924008
42,711,2,0.14221365749835968
42,711,4,0.6447584629058838
42,712,1,0.2110246866941452
42,712,2,0.1412222534418106
42,712,4,0.6477530598640442
42,713,1,0.20435959100723264
42,713,2,0.13753220438957214
42,713,4,0.6581081748008728
42,714,1,0.2096922397613525
42,714,2,0.1406840682029724
42,714,4,0.649623692035675
42,715,1,0.21115288138389587
42,715,2,0.14160756766796112
42,715,4,0.6472395658493042
42,716,1,0.2075146287679672
42,716,2,0.1396017223596573
42,716,4,0.6528836488723755
42,717,1,0.21328565478324887
42,717,2,0.14292576909065247
42,717,4,0.6437885761260985
42,718,1,0.20783850550651553
42,718,2,0.13989800214767456
42,718,4,0.6522635221481323
42,719,1,0.21016457676887512
42,719,2,0.14128442108631134
42,719,4,0.6485510468482971
42,720,1,0.20745012164115903
42,720,2,0.13979311287403107
42,720,4,0.6527567505836487
42,721,1,0.21051913499832156
42,721,2,0.14157323539257047
42,721,4,0.6479076147079468
42,722,1,0.2084408551454544
42,722,2,0.14041888713836667
42,722,4,0.6511402130126953
42,723,1,0.21462360024452207
42,723,2,0.14395390450954437
42,723,4,0.6414225101470947
42,724,1,0.21901750564575195
42,724,2,0.14600512385368347
42,724,4,0.6349773406982422
42,725,1,0.22533664107322687
42,725,2,0.14864252507686615
42,725,4,0.6260207891464232
42,726,1,0.22520659863948825
42,726,2,0.14858867228031158
42,726,4,0.6262046694755553
42,727,1,0.2233148962259293
42,727,2,0.14778755605220795
42,727,4,0.6288975477218628
42,728,1,0.23275108635425568
42,728,2,0.15158836543560028
42,728,4,0.615660548210144
42,729,1,0.24174064397811887
42,729,2,0.15519371628761292
42,729,4,0.6030656099319458
42,730,1,0.23225480318069455
42,730,2,0.1515354961156845
42,730,4,0.6162097454071045
42,731,1,0.22471776604652405
42,731,2,0.14861164987087247
42,731,4,0.6266705393791199
42,732,1,0.21890851855278012
42,732,2,0.14634588360786435
42,732,4,0.6347455978393555
42,733,1,0.21666674315929407
42,733,2,0.14528299868106842
42,733,4,0.6380503177642822
42,734,1,0.2044047713279724
42,734,2,0.13836871087551117
42,734,4,0.6572264432907104
42,735,1,0.19960595667362213
42,735,2,0.13577216863632202
42,735,4,0.6646218299865723
42,736,1,0.194574236869812
42,736,2,0.13311004638671875
42,736,4,0.6723157167434692
42,737,1,0.19612391293048856
42,737,2,0.13402166962623596
42,737,4,0.6698544025421144
42,738,1,0.1949988156557083
42,738,2,0.13345833122730255
42,738,4,0.6715428233146667
42,739,1,0.1956950277090073
42,739,2,0.13385838270187375
42,739,4,0.6704466342926024
42,740,1,0.1980394124984741
42,740,2,0.1351468414068222
42,740,4,0.6668137311935425
42,741,1,0.1967784017324448
42,741,2,0.13444603979587555
42,741,4,0.6687755584716797
42,742,1,0.19385720789432523
42,742,2,0.1328207105398178
42,742,4,0.6733220815658569
42,743,1,0.19260111451148984
42,743,2,0.1320992410182953
42,743,4,0.6752996444702148
42,744,1,0.19735437631607053
42,744,2,0.1346958726644516
42,744,4,0.6679496765136719
42,745,1,0.19568233191967008
42,745,2,0.13378341495990753
42,745,4,0.6705343127250671
42,746,1,0.20243532955646515
42,746,2,0.13745401799678802
42,746,4,0.6601107120513916
42,747,1,0.2053745985031128
42,747,2,0.13912782073020935
42,747,4,0.6554974913597107
42,748,1,0.210226833820343
42,748,2,0.14188113808631897
42,748,4,0.6478920578956604
42,749,1,0.21946993470191956
42,749,2,0.14712567627429962
42,749,4,0.6334044337272644
42,750,1,0.2182193100452423
42,750,2,0.14644600450992584
42,750,4,0.6353346705436707
42,751,1,0.22671295702457428
42,751,2,0.15018777549266815
42,751,4,0.6230992674827576
42,752,1,0.23318777978420255
42,752,2,0.15282972157001495
42,752,4,0.6139824986457825
42,753,1,0.2111418545246124
42,753,2,0.14236962795257568
42,753,4,0.6464884877204895
42,754,1,0.19762484729290009
42,754,2,0.1347093880176544
42,754,4,0.6676657795906067
42,755,1,0.18453238904476163
42,755,2,0.127233624458313
42,755,4,0.6882339119911194
42,756,1,0.1796645075082779
42,756,2,0.12429964542388916
42,756,4,0.6960358023643494
42,757,1,0.17421945929527283
42,757,2,0.12099140137434004
42,757,4,0.7047890424728394
42,758,1,0.1744566708803177
42,758,2,0.12108280509710312
42,758,4,0.7044605612754822
42,759,1,0.1728492975234985
42,759,2,0.12008415162563324
42,759,4,0.707066535949707
42,760,1,0.17142388224601743
42,760,2,0.11916442960500716
42,760,4,0.7094116806983948
42,761,1,0.17278651893138883
42,761,2,0.1199352890253067
42,761,4,0.7072782516479492
42,762,1,0.17286403477191925
42,762,2,0.1199386715888977
42,762,4,0.7071973085403441
42,763,1,0.17934563755989075
42,763,2,0.12378627061843872
42,763,4,0.6968680620193481
42,764,1,0.1838957369327545
42,764,2,0.1264287233352661
42,764,4,0.6896755695343018
42,765,1,0.18946589529514313
42,765,2,0.12970907986164093
42,765,4,0.6808249950408936
42,766,1,0.19531372189521787
42,766,2,0.13289077579975128
42,766,4,0.6717955470085144
42,767,1,0.1938330978155136
42,767,2,0.1320270150899887
42,767,4,0.6741399168968201
42,768,1,0.19855949282646176
42,768,2,0.1345626562833786
42,768,4,0.666877806186676
42,769,1,0.1978430300951004
42,769,2,0.13414102792739868
42,769,4,0.6680159568786621
42,770,1,0.20300760865211487
42,770,2,0.1369393765926361
42,770,4,0.6600529551506041
42,771,1,0.2094578444957733
42,771,2,0.1405825912952423
42,771,4,0.6499595642089844
42,772,1,0.21526077389717105
42,772,2,0.14387120306491852
42,772,4,0.640868067741394
42,773,1,0.21937043964862823
42,773,2,0.1461856514215469
42,773,4,0.6344439387321472
42,774,1,0.2278844118118286
42,774,2,0.15011806786060333
42,774,4,0.6219974756240845
42,775,1,0.24281363189220428
42,775,2,0.15608413517475128
42,775,4,0.6011022329330444
42,776,1,0.23639898002147677
42,776,2,0.15354281663894653
42,776,4,0.6100581288337708
42,777,1,0.22964833676815033
42,777,2,0.1507999747991562
42,777,4,0.6195516586303711
42,778,1,0.2043230831623077
42,778,2,0.13749989867210388
42,778,4,0.6581770181655884
42,779,1,0.19066679477691648
42,779,2,0.12988007068634033
42,779,4,0.6794531345367432
42,780,1,0.18672746419906616
42,780,2,0.12751467525959015
42,780,4,0.6857578754425049
42,781,1,0.1802705079317093
42,781,2,0.1235453337430954
42,781,4,0.6961841583251953
42,782,1,0.18799592554569244
42,782,2,0.1280244141817093
42,782,4,0.6839796900749208
42,783,1,0.18989209830760956
42,783,2,0.12896831333637235
42,783,4,0.6811396479606628
42,784,1,0.18129609525203705
42,784,2,0.123885877430439
42,784,4,0.6948180198669434
42,785,1,0.18434762954711917
42,785,2,0.1256016343832016
42,785,4,0.6900506615638733
42,786,1,0.17855580151081085
42,786,2,0.1220690906047821
42,786,4,0.6993750333786011
42,787,1,0.18426816165447235
42,787,2,0.1253245770931244
42,787,4,0.6904072165489197
42,788,1,0.19317637383937836
42,788,2,0.13016186654567719
42,788,4,0.6766617298126221
42,789,1,0.1861584186553955
42,789,2,0.12626740336418152
42,789,4,0.6875741481781006
42,790,1,0.19114990532398224
42,790,2,0.12889081239700317
42,790,4,0.6799592971801758
42,791,1,0.1954838335514069
42,791,2,0.13116660714149475
42,791,4,0.6733495593070984
42,792,1,0.19534467160701752
42,792,2,0.1310006082057953
42,792,4,0.6736547350883484
42,793,1,0.18951633572578433
42,793,2,0.12774941325187683
42,793,4,0.6827342510223389
42,794,1,0.1988477259874344
42,794,2,0.1327054798603058
42,794,4,0.6684467792510985
42,795,1,0.19944579899311063
42,795,2,0.1329991519451141
42,795,4,0.6675550937652588
42,796,1,0.2083669006824493
42,796,2,0.13799214363098145
42,796,4,0.6536409854888916
42,797,1,0.21356430649757385
42,797,2,0.14085106551647186
42,797,4,0.6455846428871155
42,798,1,0.21373364329338077
42,798,2,0.14089344441890717
42,798,4,0.6453729271888733
42,799,1,0.22148160636425016
42,799,2,0.1451474130153656
42,799,4,0.6333709359169006
42,800,1,0.231700137257576
42,800,2,0.14930686354637146
42,800,4,0.6189929842948914
42,801,1,0.21762463450431824
42,801,2,0.14283661544322968
42,801,4,0.6395387649536133
42,802,1,0.19720296561717987
42,802,2,0.13124410808086395
42,802,4,0.6715528964996338
42,803,1,0.18323837220668793
42,803,2,0.12356145679950714
42,803,4,0.6932001113891602
42,804,1,0.1784382164478302
42,804,2,0.1206980049610138
42,804,4,0.700863778591156
42,805,1,0.17751236259937286
42,805,2,0.1200263500213623
42,805,4,0.702461302280426
42,806,1,0.17754597961902618
42,806,2,0.11991717666387557
42,806,4,0.7025368809700012
42,807,1,0.1745074838399887
42,807,2,0.11801160126924513
42,807,4,0.7074809074401855
42,808,1,0.1754901111125946
42,808,2,0.118462435901165
42,808,4,0.7060474753379822
42,809,1,0.1744304597377777
42,809,2,0.11771765351295473
42,809,4,0.7078518867492676
42,810,1,0.1761169135570526
42,810,2,0.11859305202960968
42,810,4,0.7052900791168213
42,811,1,0.18179605901241305
42,811,2,0.12168401479721068
42,811,4,0.6965199112892151
42,812,1,0.19004152715206143
42,812,2,0.1260039061307907
42,812,4,0.6839545965194702
43,0,1,0.2253039628267288
43,0,2,0.5556034445762633
43,0,4,0.21909259259700772
43,1,1,0.2235768884420395
43,1,2,0.5581446886062622
43,1,4,0.21827843785285947
43,2,1,0.21835231781005857
43,2,2,0.5660788416862488
43,2,4,0.21556885540485385
43,3,1,0.23037368059158325
43,3,2,0.5479922294616699
43,3,4,0.2216341346502304
43,4,1,0.23340150713920596
43,4,2,0.5435008406639099
43,4,4,0.22309765219688413
43,5,1,0.23798802495002744
43,5,2,0.5366472005844116
43,5,4,0.2253647595643997
43,6,1,0.23846270143985748
43,6,2,0.5359903573989868
43,6,4,0.22554694116115567
43,7,1,0.2480695992708206
43,7,2,0.5218432545661926
43,7,4,0.23008714616298676
43,8,1,0.24776938557624817
43,8,2,0.5223504304885864
43,8,4,0.22988022863864896
43,9,1,0.25290602445602417
43,9,2,0.5147740840911865
43,9,4,0.23231995105743408
43,10,1,0.23797303438186643
43,10,2,0.5364212989807129
43,10,4,0.22560568153858185
43,11,1,0.23317016661167145
43,11,2,0.543349027633667
43,11,4,0.22348083555698395
43,12,1,0.2350386679172516
43,12,2,0.5403780937194824
43,12,4,0.224583238363266
43,13,1,0.2302081137895584
43,13,2,0.5473780035972595
43,13,4,0.22241386771202087
43,14,1,0.23137046396732328
43,14,2,0.54544997215271
43,14,4,0.22317956387996676
43,15,1,0.22510667145252228
43,15,2,0.554637610912323
43,15,4,0.22025567293167117
43,16,1,0.21590536832809448
43,16,2,0.5694698095321655
43,16,4,0.2146248072385788
43,17,1,0.22647786140441892
43,17,2,0.5522351264953613
43,17,4,0.22128699719905853
43,18,1,0.22606685757637024
43,18,2,0.5527193546295166
43,18,4,0.22121380269527435
43,19,1,0.20943067967891693
43,19,2,0.5806853771209717
43,19,4,0.20988394320011136
43,20,1,0.21865917742252347
43,20,2,0.5643179416656494
43,20,4,0.21702285110950467
43,21,1,0.2401662766933441
43,21,2,0.5315091013908385
43,21,4,0.2283246219158173
43,22,1,0.23419649899005887
43,22,2,0.5402740836143494
43,22,4,0.22552943229675287
43,23,1,0.2273499220609665
43,23,2,0.5504414439201354
43,23,4,0.2222086042165756
43,24,1,0.23964357376098633
43,24,2,0.5320952534675598
43,24,4,0.22826120257377625
43,25,1,0.24642480909824369
43,25,2,0.5219685435295105
43,25,4,0.23160666227340695
43,26,1,0.24430938065052032
43,26,2,0.5249602198600769
43,26,4,0.2307303845882416
43,27,1,0.2585356533527374
43,27,2,0.5040990710258484
43,27,4,0.2373652309179306
43,28,1,0.25305941700935364
43,28,2,0.5118348002433777
43,28,4,0.23510573804378507
43,29,1,0.24722449481487277
43,29,2,0.5202155709266664
43,29,4,0.2325599044561386
43,30,1,0.26190459728240967
43,30,2,0.4989076256752014
43,30,4,0.23918774724006647
43,31,1,0.2525491118431092
43,31,2,0.5124273896217345
43,31,4,0.23502349853515625
43,32,1,0.26523417234420776
43,32,2,0.49407616257667536
43,32,4,0.24068962037563324
43,33,1,0.2639099955558777
43,33,2,0.4957749843597412
43,33,4,0.24031494557857516
43,34,1,0.26438599824905396
43,34,2,0.4948113560676575
43,34,4,0.24080270528793332
43,35,1,0.2564477324485779
43,35,2,0.5059219002723694
43,35,4,0.23763033747673035
43,36,1,0.23804233968257904
43,36,2,0.5326598882675171
43,36,4,0.2292977273464203
43,37,1,0.23280340433120728
43,37,2,0.5403239130973816
43,37,4,0.22687263786792755
43,38,1,0.2345879226922989
43,38,2,0.5375522971153259
43,38,4,0.2278598248958588
43,39,1,0.22979329526424408
